,Chromosome,Start,End,Name,Score,Strand,ThickStart,ThickEnd,ItemRGB,BlockCount
366,chr1,220776724,220777097,.,1000,.,261.78648,-1.0,4.94451,185
367,chr1,165392883,165393247,.,1000,.,261.75609,-1.0,4.94451,163
368,chr1,24150456,24150853,.,1000,.,261.74606,-1.0,4.94451,179
369,chr1,212477131,212477501,.,1000,.,261.74159,-1.0,4.94451,194
370,chr1,175152035,175152438,.,1000,.,261.71024,-1.0,4.94451,166
371,chr1,156090715,156091082,.,1000,.,261.65732,-1.0,4.94451,168
372,chr1,869764,870105,.,1000,.,261.57658,-1.0,4.94451,161
373,chr1,6475505,6475892,.,1000,.,261.53624,-1.0,4.94451,191
374,chr1,235504480,235504909,.,1000,.,261.1348,-1.0,4.94451,235
375,chr1,161227326,161227709,.,1000,.,260.53709,-1.0,4.94451,208
376,chr1,17125744,17126136,.,1000,.,260.29692,-1.0,4.94451,186
377,chr1,41574068,41574439,.,1000,.,260.27746,-1.0,4.94451,203
378,chr1,10867115,10867516,.,1000,.,260.04137,-1.0,4.94451,185
379,chr1,1906206,1906600,.,1000,.,259.94037,-1.0,4.94451,226
380,chr1,59947326,59947697,.,1000,.,259.56821,-1.0,4.94451,192
381,chr1,205528901,205529308,.,1000,.,259.34805,-1.0,4.94451,226
382,chr1,23772129,23772489,.,1000,.,259.26148,-1.0,4.94451,170
383,chr1,37434283,37434657,.,1000,.,258.95279,-1.0,4.94451,197
384,chr1,153749428,153749799,.,1000,.,258.83928,-1.0,4.94451,168
385,chr1,178501761,178502147,.,1000,.,258.68521,-1.0,4.94451,177
386,chr1,222455139,222455497,.,1000,.,258.68055,-1.0,4.94451,176
387,chr1,235083737,235084115,.,1000,.,257.8475,-1.0,4.94451,163
388,chr1,12208841,12209225,.,1000,.,257.78291,-1.0,4.94451,206
389,chr1,61042939,61043353,.,1000,.,257.64775,-1.0,4.94451,193
390,chr1,212034969,212035502,.,1000,.,257.45308,-1.0,4.94451,295
391,chr1,55375669,55376020,.,1000,.,257.21698,-1.0,4.94451,170
392,chr1,153510909,153511277,.,1000,.,257.04778,-1.0,4.94451,188
393,chr1,2044814,2045173,.,1000,.,256.88287,-1.0,4.94451,194
394,chr1,228500922,228501294,.,1000,.,256.75085,-1.0,4.94451,182
395,chr1,26620216,26620623,.,1000,.,256.65983,-1.0,4.94451,206
396,chr1,225772298,225772673,.,1000,.,256.44367,-1.0,4.94451,186
397,chr1,33127177,33127578,.,1000,.,256.43906,-1.0,4.94451,192
398,chr1,23637435,23637798,.,1000,.,256.22932,-1.0,4.94451,183
399,chr1,46528056,46528406,.,1000,.,256.18027,-1.0,4.94451,170
400,chr1,151594155,151594519,.,1000,.,256.06574,-1.0,4.94451,179
401,chr1,203269072,203269437,.,1000,.,255.7501,-1.0,4.94451,187
402,chr1,173420321,173420723,.,1000,.,255.57888,-1.0,4.94451,200
403,chr1,108512499,108512847,.,1000,.,255.34915,-1.0,4.94451,173
404,chr1,179809836,179810215,.,1000,.,255.33259,-1.0,4.94451,185
405,chr1,158998710,158999059,.,1000,.,254.99445,-1.0,4.94451,170
406,chr1,91165270,91165646,.,1000,.,254.95543,-1.0,4.94451,186
407,chr1,158124984,158125353,.,1000,.,254.94513,-1.0,4.94451,181
408,chr1,101238721,101239130,.,1000,.,254.66683,-1.0,4.94451,205
409,chr1,23497045,23497402,.,1000,.,254.48053,-1.0,4.94451,190
410,chr1,230310591,230310961,.,1000,.,254.14546,-1.0,4.94451,176
411,chr1,223712181,223712585,.,1000,.,254.13129,-1.0,4.94451,187
412,chr1,7982267,7982652,.,1000,.,254.06938,-1.0,4.94451,198
413,chr1,246699195,246699540,.,1000,.,254.03939,-1.0,4.94451,165
414,chr1,146007280,146007616,.,1000,.,253.89223,-1.0,4.94451,167
415,chr1,201559662,201559994,.,1000,.,253.85044,-1.0,4.94451,163
416,chr1,109099867,109100227,.,1000,.,253.59114,-1.0,4.94451,181
417,chr1,206106603,206106965,.,1000,.,253.56435,-1.0,4.94451,163
418,chr1,3619011,3619392,.,1000,.,253.42619,-1.0,4.94451,184
419,chr1,17606871,17607205,.,1000,.,253.30796,-1.0,4.94451,170
420,chr1,27045889,27046263,.,1000,.,253.16252,-1.0,4.94451,192
421,chr1,159160991,159161371,.,1000,.,252.96905,-1.0,4.94451,208
422,chr1,19917992,19918345,.,1000,.,252.9126,-1.0,4.94451,176
423,chr1,184805570,184805935,.,1000,.,252.76126,-1.0,4.94451,184
424,chr1,207828579,207828959,.,1000,.,252.65213,-1.0,4.94451,171
425,chr1,204941705,204942129,.,1000,.,252.36352,-1.0,4.94451,222
426,chr1,59699256,59699609,.,1000,.,252.27242,-1.0,4.94451,178
427,chr1,244272985,244273396,.,1000,.,251.42689,-1.0,4.94451,215
428,chr1,115112804,115113146,.,765,.,251.30983,-1.0,4.94451,189
429,chr1,203039288,203039708,.,1000,.,251.04515,-1.0,4.94451,220
430,chr1,43227235,43227647,.,1000,.,250.7233,-1.0,4.94451,202
431,chr1,9110740,9111133,.,1000,.,250.69353,-1.0,4.94451,185
432,chr1,25619061,25619430,.,1000,.,250.66929,-1.0,4.94451,175
433,chr1,156225458,156225809,.,989,.,250.40704,-1.0,4.94451,152
434,chr1,47179129,47179513,.,1000,.,250.39502,-1.0,4.94451,206
435,chr1,173431191,173431566,.,1000,.,250.23508,-1.0,4.94451,183
436,chr1,18597400,18597753,.,1000,.,250.20579,-1.0,4.94451,180
437,chr1,64686741,64687101,.,1000,.,250.11456,-1.0,4.94451,177
438,chr1,38818157,38818543,.,1000,.,250.1029,-1.0,4.94451,171
439,chr1,153352423,153352782,.,1000,.,250.04657,-1.0,4.94451,179
440,chr1,235513755,235514152,.,1000,.,250.02112,-1.0,4.94451,194
441,chr1,92858854,92859300,.,1000,.,249.62155,-1.0,4.94451,217
442,chr1,175154875,175155230,.,1000,.,249.61716,-1.0,4.94451,176
443,chr1,182962465,182962853,.,993,.,249.56092,-1.0,4.94451,199
444,chr1,211134058,211134498,.,1000,.,249.51478,-1.0,4.94451,206
445,chr1,222634448,222634780,.,1000,.,249.17174,-1.0,4.94451,161
446,chr1,84944915,84945323,.,1000,.,249.09178,-1.0,4.94451,208
447,chr1,26321583,26321936,.,1000,.,248.90215,-1.0,4.94451,158
448,chr1,6486427,6486849,.,1000,.,248.73817,-1.0,4.94451,205
449,chr1,229661267,229661600,.,1000,.,248.61164,-1.0,4.94451,164
450,chr1,2174270,2174657,.,1000,.,248.55166,-1.0,4.94451,196
451,chr1,178299913,178300295,.,1000,.,248.53466,-1.0,4.94451,184
452,chr1,183655460,183655856,.,1000,.,248.46116,-1.0,4.94451,204
453,chr1,153677672,153678061,.,1000,.,248.43155,-1.0,4.94451,194
454,chr1,220733072,220733474,.,1000,.,248.43082,-1.0,4.94451,189
455,chr1,164787336,164787691,.,1000,.,248.34212,-1.0,4.94451,177
456,chr1,27388387,27388787,.,1000,.,248.21327,-1.0,4.94451,202
457,chr1,175319671,175320005,.,1000,.,248.20912,-1.0,4.94451,167
458,chr1,28785077,28785430,.,1000,.,247.85606,-1.0,4.94451,187
459,chr1,8348991,8349376,.,1000,.,247.72208,-1.0,4.94451,180
460,chr1,46223471,46223816,.,1000,.,247.71003,-1.0,4.94451,182
461,chr1,160376517,160376888,.,1000,.,247.63399,-1.0,4.94451,189
462,chr1,151735069,151735430,.,1000,.,247.55159,-1.0,4.94451,164
463,chr1,116139026,116139425,.,1000,.,247.4968,-1.0,4.94451,181
464,chr1,32400794,32401152,.,1000,.,247.48938,-1.0,4.94451,191
465,chr1,1122094,1122460,.,1000,.,247.40673,-1.0,4.94451,174
466,chr1,110029561,110029931,.,1000,.,247.38016,-1.0,4.94451,186
467,chr1,22704432,22704831,.,1000,.,247.28378,-1.0,4.94451,203
468,chr1,59971356,59971715,.,1000,.,247.15144,-1.0,4.94451,195
469,chr1,26169607,26169975,.,1000,.,246.89343,-1.0,4.94451,210
470,chr1,110202932,110203333,.,1000,.,246.44031,-1.0,4.94451,235
471,chr1,28877185,28877545,.,1000,.,246.25216,-1.0,4.94451,196
472,chr1,167533773,167534166,.,1000,.,246.24301,-1.0,4.94451,223
473,chr1,178532320,178532661,.,1000,.,246.19823,-1.0,4.94451,161
474,chr1,50348727,50349063,.,1000,.,246.19689,-1.0,4.94451,168
475,chr1,151059512,151059892,.,1000,.,246.09977,-1.0,4.94451,200
476,chr1,48498068,48498476,.,1000,.,245.99271,-1.0,4.94451,219
477,chr1,206544795,206545153,.,1000,.,245.9594,-1.0,4.94451,175
478,chr1,44217706,44218094,.,1000,.,245.94595,-1.0,4.94451,199
479,chr1,1943991,1944364,.,1000,.,245.25849,-1.0,4.94451,175
480,chr1,19882105,19882457,.,1000,.,245.1346,-1.0,4.94451,160
481,chr1,156892259,156892623,.,1000,.,244.9886,-1.0,4.94451,166
482,chr1,84772367,84772745,.,1000,.,244.87999,-1.0,4.94451,174
483,chr1,17237047,17237419,.,1000,.,244.74143,-1.0,4.94451,189
484,chr1,203340081,203340412,.,1000,.,244.33281,-1.0,4.94451,163
485,chr1,244796841,244797244,.,1000,.,244.28922,-1.0,4.94451,177
486,chr1,9289023,9289363,.,1000,.,244.19781,-1.0,4.94451,162
487,chr1,11785155,11785527,.,1000,.,243.82641,-1.0,4.94451,188
488,chr1,147627496,147627895,.,1000,.,243.7756,-1.0,4.94451,201
489,chr1,27606364,27606733,.,1000,.,243.5356,-1.0,4.94451,175
490,chr1,110496023,110496363,.,1000,.,243.49864,-1.0,4.94451,159
491,chr1,206583658,206584049,.,1000,.,243.47916,-1.0,4.94451,195
492,chr1,201895897,201896255,.,1000,.,243.10414,-1.0,4.94451,165
493,chr1,111755498,111755869,.,1000,.,243.03911,-1.0,4.94451,179
494,chr1,155167856,155168217,.,1000,.,242.76779,-1.0,4.94451,198
495,chr1,27858050,27858418,.,1000,.,242.59975,-1.0,4.94451,169
496,chr1,68342761,68343139,.,1000,.,242.3633,-1.0,4.94451,182
497,chr1,152458407,152458774,.,1000,.,242.28471,-1.0,4.94451,195
498,chr1,31663812,31664163,.,1000,.,242.28274,-1.0,4.94451,193
499,chr1,235971772,235972097,.,1000,.,242.13903,-1.0,4.94451,155
500,chr1,32448320,32448688,.,1000,.,242.13428,-1.0,4.94451,175
501,chr1,235253174,235253559,.,1000,.,241.98309,-1.0,4.94451,197
502,chr1,109277444,109277785,.,1000,.,241.82576,-1.0,4.94451,180
503,chr1,52002330,52002661,.,1000,.,241.77754,-1.0,4.94451,155
504,chr1,205488129,205488470,.,1000,.,241.63765,-1.0,4.94451,166
505,chr1,182396747,182397101,.,1000,.,241.45793,-1.0,4.94451,179
506,chr1,177948363,177948709,.,1000,.,241.01006,-1.0,4.94451,175
507,chr1,119613769,119614104,.,1000,.,240.80893,-1.0,4.94451,180
508,chr1,157496081,157496423,.,1000,.,240.73367,-1.0,4.94451,161
509,chr1,165369276,165369634,.,1000,.,239.85336,-1.0,4.94451,167
510,chr1,41417085,41417435,.,1000,.,239.60958,-1.0,4.94451,185
511,chr1,111032308,111032668,.,1000,.,239.50733,-1.0,4.94451,181
512,chr1,31789255,31789596,.,1000,.,239.41635,-1.0,4.94451,153
513,chr1,93304607,93304976,.,1000,.,239.36749,-1.0,4.94451,216
514,chr1,220046432,220046802,.,1000,.,239.29738,-1.0,4.94451,199
515,chr1,26164158,26164551,.,1000,.,239.29058,-1.0,4.94451,222
516,chr1,156356912,156357286,.,1000,.,239.13457,-1.0,4.94451,183
517,chr1,151300855,151301219,.,1000,.,239.07253,-1.0,4.94451,190
518,chr1,154335060,154335453,.,1000,.,239.05224,-1.0,4.94451,190
519,chr1,246003157,246003502,.,1000,.,239.02217,-1.0,4.94451,178
520,chr1,19653678,19654037,.,1000,.,238.9594,-1.0,4.94451,200
521,chr1,181166579,181166952,.,1000,.,238.78626,-1.0,4.94451,196
522,chr1,206664181,206664567,.,1000,.,238.65832,-1.0,4.94451,200
523,chr1,81414406,81414766,.,1000,.,238.53738,-1.0,4.94451,188
524,chr1,201530746,201531104,.,1000,.,238.5131,-1.0,4.94451,174
525,chr1,167556113,167556467,.,1000,.,238.48242,-1.0,4.94451,192
526,chr1,207077801,207078157,.,1000,.,238.43767,-1.0,4.94451,183
527,chr1,110196904,110197259,.,1000,.,238.38967,-1.0,4.94451,186
528,chr1,211577743,211578073,.,1000,.,238.33033,-1.0,4.94451,156
529,chr1,182084899,182085279,.,1000,.,238.21493,-1.0,4.94451,196
530,chr1,224644546,224644922,.,1000,.,238.04449,-1.0,4.94451,185
531,chr1,239976372,239976729,.,1000,.,237.90711,-1.0,4.94451,179
532,chr1,116574625,116574949,.,1000,.,237.88694,-1.0,4.94451,171
533,chr1,209747651,209748190,.,1000,.,237.85381,-1.0,4.94451,174
534,chr1,110207759,110208095,.,1000,.,237.80143,-1.0,4.94451,179
535,chr1,15100387,15100758,.,1000,.,237.7623,-1.0,4.94451,178
536,chr1,27197928,27198273,.,1000,.,237.6966,-1.0,4.94451,174
537,chr1,84753561,84753896,.,1000,.,237.52024,-1.0,4.94451,170
538,chr1,150559924,150560281,.,1000,.,237.38512,-1.0,4.94451,180
539,chr1,28882046,28882385,.,1000,.,237.37222,-1.0,4.94451,169
540,chr1,202188940,202189317,.,1000,.,237.33194,-1.0,4.94451,171
541,chr1,156860124,156860445,.,1000,.,237.26106,-1.0,4.94451,142
542,chr1,211655234,211655559,.,1000,.,236.9497,-1.0,4.94451,164
543,chr1,16951694,16952019,.,1000,.,236.43577,-1.0,4.94451,161
544,chr1,15128489,15128853,.,1000,.,236.35739,-1.0,4.94451,176
545,chr1,55277569,55277916,.,1000,.,236.34338,-1.0,4.94451,156
546,chr1,6489841,6490211,.,1000,.,236.34184,-1.0,4.94451,216
547,chr1,24688556,24688894,.,1000,.,236.32231,-1.0,4.94451,168
548,chr1,202135211,202135547,.,1000,.,236.29893,-1.0,4.94451,149
549,chr1,172449931,172450270,.,1000,.,236.24233,-1.0,4.94451,157
550,chr1,39576793,39577151,.,1000,.,236.1133,-1.0,4.94451,186
551,chr1,94481489,94481824,.,1000,.,235.9661,-1.0,4.94451,156
552,chr1,31594001,31594348,.,1000,.,235.88654,-1.0,4.94451,176
553,chr1,111222852,111223218,.,1000,.,235.80629,-1.0,4.94451,190
554,chr1,19341492,19341838,.,1000,.,235.65906,-1.0,4.94451,167
555,chr1,10960969,10961398,.,1000,.,235.37835,-1.0,4.94451,241
556,chr1,221203493,221203803,.,1000,.,235.32616,-1.0,4.94451,160
557,chr1,115138917,115139265,.,1000,.,235.07797,-1.0,4.94451,165
558,chr1,48697108,48697451,.,1000,.,234.87752,-1.0,4.94451,183
559,chr1,203504678,203505015,.,1000,.,234.61149,-1.0,4.94451,162
560,chr1,211470072,211470388,.,1000,.,234.39102,-1.0,4.94451,166
561,chr1,155050470,155050812,.,1000,.,234.05235,-1.0,4.94451,171
562,chr1,167442172,167442506,.,1000,.,233.97932,-1.0,4.94451,168
563,chr1,35726823,35727225,.,1000,.,233.95277,-1.0,4.94451,197
564,chr1,94854388,94854741,.,1000,.,233.92291,-1.0,4.94451,190
565,chr1,30911373,30911742,.,1000,.,233.86387,-1.0,4.94451,180
566,chr1,228130973,228131328,.,1000,.,233.85187,-1.0,4.94451,176
567,chr1,205658899,205659291,.,1000,.,233.81955,-1.0,4.94451,199
568,chr1,3695605,3695951,.,1000,.,233.67809,-1.0,4.94451,182
569,chr1,224457556,224457889,.,922,.,233.62752,-1.0,4.94451,159
570,chr1,18820775,18821134,.,1000,.,233.17739,-1.0,4.94451,182
571,chr1,227762420,227762764,.,1000,.,233.13191,-1.0,4.94451,173
572,chr1,3424707,3425064,.,1000,.,233.08902,-1.0,4.94451,184
573,chr1,244603426,244603762,.,1000,.,232.85957,-1.0,4.94451,182
574,chr1,30380373,30380733,.,1000,.,232.85533,-1.0,4.94451,199
575,chr1,117758863,117759219,.,1000,.,232.80257,-1.0,4.94451,165
576,chr1,182595640,182596008,.,1000,.,232.69091,-1.0,4.94451,192
577,chr1,229227484,229227832,.,1000,.,232.58644,-1.0,4.94451,162
578,chr1,10428060,10428404,.,1000,.,232.41429,-1.0,4.94451,182
579,chr1,225777483,225777813,.,1000,.,231.77295,-1.0,4.94451,178
580,chr1,10941969,10942320,.,1000,.,231.61023,-1.0,4.94451,177
581,chr1,245156452,245156783,.,1000,.,231.38482,-1.0,4.94451,165
582,chr1,31162692,31163049,.,1000,.,231.18784,-1.0,4.94451,156
583,chr1,172443989,172444339,.,1000,.,231.03764,-1.0,4.94451,169
584,chr1,18906953,18907422,.,1000,.,230.71913,-1.0,4.94451,167
585,chr1,68120191,68120527,.,1000,.,230.71582,-1.0,4.94451,167
586,chr1,36188197,36188541,.,1000,.,230.67744,-1.0,4.94451,154
587,chr1,46179542,46179889,.,1000,.,230.58431,-1.0,4.94451,181
588,chr1,41432728,41433093,.,1000,.,230.15112,-1.0,4.94451,167
589,chr1,20522340,20522678,.,1000,.,230.11539,-1.0,4.94451,170
590,chr1,27643886,27644226,.,1000,.,229.84542,-1.0,4.94451,168
591,chr1,18875243,18875575,.,1000,.,229.6618,-1.0,4.94451,159
592,chr1,156678056,156678415,.,1000,.,229.59167,-1.0,4.94451,178
593,chr1,32520395,32520752,.,1000,.,229.52337,-1.0,4.94451,197
594,chr1,36650475,36650824,.,1000,.,229.11777,-1.0,4.94451,175
595,chr1,37682403,37682744,.,1000,.,229.07635,-1.0,4.94451,166
596,chr1,9491095,9491433,.,1000,.,229.02037,-1.0,4.94451,155
597,chr1,168084773,168085106,.,1000,.,228.96046,-1.0,4.94451,156
598,chr1,39258668,39259002,.,1000,.,228.70113,-1.0,4.94451,171
599,chr1,58769256,58769631,.,1000,.,228.6323,-1.0,4.94451,195
600,chr1,23544700,23545073,.,1000,.,228.61539,-1.0,4.94451,162
601,chr1,31564078,31564418,.,1000,.,228.55807,-1.0,4.94451,156
602,chr1,204398561,204398909,.,1000,.,228.29103,-1.0,4.94451,172
603,chr1,209354323,209354675,.,1000,.,228.25286,-1.0,4.94451,180
604,chr1,27669141,27669483,.,1000,.,228.16711,-1.0,4.94451,173
605,chr1,109773693,109774021,.,1000,.,227.96785,-1.0,4.94451,168
606,chr1,205711152,205711462,.,1000,.,227.90466,-1.0,4.94451,154
607,chr1,202009519,202009885,.,858,.,227.59321,-1.0,4.94451,197
608,chr1,17502318,17502652,.,1000,.,227.46376,-1.0,4.94451,171
609,chr1,209692902,209693282,.,1000,.,227.3641,-1.0,4.94451,194
610,chr1,205918974,205919331,.,1000,.,227.2419,-1.0,4.94451,172
611,chr1,31394644,31394947,.,1000,.,227.16636,-1.0,4.94451,169
612,chr1,78617531,78617880,.,1000,.,227.00751,-1.0,4.94451,175
613,chr1,183227992,183228354,.,1000,.,226.88549,-1.0,4.94451,176
614,chr1,62082731,62083084,.,1000,.,226.75524,-1.0,4.94451,191
615,chr1,76331023,76331351,.,1000,.,226.20802,-1.0,4.94451,165
616,chr1,89987230,89987574,.,1000,.,225.94269,-1.0,4.94451,167
617,chr1,10032495,10032820,.,1000,.,225.70346,-1.0,4.94451,159
618,chr1,224513705,224514067,.,1000,.,225.66685,-1.0,4.94451,199
619,chr1,34786465,34786810,.,1000,.,225.46912,-1.0,4.94451,168
620,chr1,214628133,214628505,.,1000,.,225.34721,-1.0,4.94451,201
621,chr1,206658466,206658813,.,1000,.,225.3441,-1.0,4.94451,177
622,chr1,208652325,208652684,.,1000,.,225.15122,-1.0,4.94451,157
623,chr1,156890141,156890486,.,1000,.,225.10728,-1.0,4.94451,164
624,chr1,200802917,200803259,.,1000,.,224.92093,-1.0,4.94451,170
625,chr1,178031818,178032167,.,1000,.,224.88735,-1.0,4.94451,169
626,chr1,202192835,202193187,.,1000,.,224.79116,-1.0,4.94451,166
627,chr1,236868905,236869230,.,1000,.,224.61387,-1.0,4.94451,171
628,chr1,212368033,212368338,.,1000,.,224.46529,-1.0,4.94451,149
629,chr1,183915989,183916340,.,1000,.,224.41967,-1.0,4.94451,183
630,chr1,68116673,68117014,.,1000,.,224.35062,-1.0,4.94451,162
631,chr1,205325465,205325792,.,1000,.,223.65345,-1.0,4.94451,162
632,chr1,24070835,24071210,.,1000,.,223.64804,-1.0,4.94451,176
633,chr1,154878475,154878846,.,1000,.,223.60195,-1.0,4.94451,206
634,chr1,206726261,206726610,.,1000,.,223.48126,-1.0,4.94451,193
635,chr1,21334743,21335051,.,1000,.,223.15376,-1.0,4.94451,161
636,chr1,236103643,236103981,.,1000,.,222.96872,-1.0,4.94451,170
637,chr1,165924717,165925033,.,1000,.,222.60753,-1.0,4.94451,151
638,chr1,226547680,226548018,.,1000,.,222.32592,-1.0,4.94451,176
639,chr1,6727483,6727802,.,1000,.,222.12807,-1.0,4.94451,171
640,chr1,161209811,161210168,.,1000,.,222.07201,-1.0,4.94451,170
641,chr1,52141874,52142245,.,1000,.,222.04187,-1.0,4.94451,179
642,chr1,99707586,99707921,.,1000,.,221.73212,-1.0,4.94451,165
643,chr1,237864274,237864593,.,1000,.,221.55543,-1.0,4.94451,149
644,chr1,67535404,67535738,.,1000,.,221.45289,-1.0,4.94451,168
645,chr1,12118636,12118967,.,1000,.,221.37878,-1.0,4.94451,158
646,chr1,113072600,113073167,.,1000,.,221.37563,-1.0,4.94451,186
647,chr1,203338475,203338824,.,1000,.,221.36394,-1.0,4.94451,151
648,chr1,175887937,175888281,.,1000,.,221.13901,-1.0,4.94451,204
649,chr1,45014447,45014821,.,1000,.,221.08456,-1.0,4.94451,203
650,chr1,31618127,31618499,.,1000,.,221.07121,-1.0,4.94451,186
651,chr1,192445858,192446222,.,1000,.,220.96994,-1.0,4.94451,196
652,chr1,15304727,15305076,.,1000,.,220.94138,-1.0,4.94451,197
653,chr1,201448094,201448420,.,1000,.,220.80423,-1.0,4.94451,157
654,chr1,247372748,247373063,.,1000,.,220.75701,-1.0,4.94451,156
655,chr1,59976813,59977165,.,1000,.,220.45317,-1.0,4.94451,173
656,chr1,214332937,214333282,.,1000,.,220.40763,-1.0,4.94451,174
657,chr1,119675577,119675913,.,1000,.,220.12417,-1.0,4.94451,172
658,chr1,53278238,53278590,.,1000,.,220.01613,-1.0,4.94451,159
659,chr1,177181697,177182012,.,1000,.,219.93773,-1.0,4.94451,162
660,chr1,64137129,64137477,.,1000,.,219.42572,-1.0,4.94451,155
661,chr1,43073658,43073974,.,1000,.,219.25725,-1.0,4.94451,155
662,chr1,26602371,26602724,.,1000,.,219.116,-1.0,4.94451,163
663,chr1,207997827,207998149,.,1000,.,219.05183,-1.0,4.94451,158
664,chr1,70132933,70133291,.,1000,.,218.86073,-1.0,4.94451,193
665,chr1,228664406,228664740,.,1000,.,218.81275,-1.0,4.94451,176
666,chr1,225975935,225976331,.,1000,.,218.79102,-1.0,4.94451,231
667,chr1,165914204,165914526,.,1000,.,218.38473,-1.0,4.94451,167
668,chr1,3012457,3012816,.,1000,.,218.3412,-1.0,4.94451,192
669,chr1,46348108,46348466,.,1000,.,218.28842,-1.0,4.94451,185
670,chr1,67760249,67760582,.,1000,.,218.18678,-1.0,4.94451,196
671,chr1,67149165,67149528,.,1000,.,218.12818,-1.0,4.94451,203
672,chr1,26233788,26234131,.,1000,.,218.08138,-1.0,4.94451,165
673,chr1,150995936,150996266,.,1000,.,218.02303,-1.0,4.94451,160
674,chr1,151934002,151934326,.,1000,.,217.9003,-1.0,4.94451,189
675,chr1,112466158,112466484,.,1000,.,217.89429,-1.0,4.94451,155
676,chr1,7669464,7669824,.,1000,.,217.78483,-1.0,4.94451,181
677,chr1,114282823,114283193,.,1000,.,217.54935,-1.0,4.94451,169
678,chr1,70685313,70685653,.,1000,.,217.4273,-1.0,4.94451,168
679,chr1,16244408,16244739,.,1000,.,217.34522,-1.0,4.94451,175
680,chr1,24199291,24199666,.,1000,.,217.22463,-1.0,4.94451,158
681,chr1,236109405,236109719,.,1000,.,217.21552,-1.0,4.94451,168
682,chr1,212630047,212630399,.,1000,.,217.20393,-1.0,4.94451,184
683,chr1,29793001,29793342,.,1000,.,217.13647,-1.0,4.94451,193
684,chr1,231866646,231867057,.,1000,.,216.94168,-1.0,4.94451,200
685,chr1,10494667,10494999,.,1000,.,216.73904,-1.0,4.94451,173
686,chr1,21270219,21270536,.,1000,.,216.61982,-1.0,4.94451,167
687,chr1,47726290,47726612,.,1000,.,216.21791,-1.0,4.94451,160
688,chr1,26853079,26853432,.,1000,.,216.17882,-1.0,4.94451,186
689,chr1,51189484,51189797,.,1000,.,216.14372,-1.0,4.94451,158
690,chr1,205335631,205335948,.,1000,.,215.83041,-1.0,4.94451,150
691,chr1,203172222,203172550,.,1000,.,215.47206,-1.0,4.94451,173
692,chr1,66446451,66446771,.,1000,.,215.39361,-1.0,4.94451,159
693,chr1,202236364,202236690,.,1000,.,215.18727,-1.0,4.94451,161
694,chr1,168342732,168343027,.,1000,.,215.18471,-1.0,4.94451,138
695,chr1,186212625,186213008,.,1000,.,214.77832,-1.0,4.94451,200
696,chr1,180533511,180533840,.,1000,.,214.74774,-1.0,4.94451,159
697,chr1,160085612,160085938,.,1000,.,214.41845,-1.0,4.94451,178
698,chr1,78676394,78676718,.,1000,.,214.36566,-1.0,4.94451,168
699,chr1,205438739,205439044,.,1000,.,214.36422,-1.0,4.94451,157
700,chr1,94061438,94061768,.,1000,.,214.14141,-1.0,4.94451,167
701,chr1,32248188,32248535,.,1000,.,213.59503,-1.0,4.94451,180
702,chr1,209860298,209860641,.,1000,.,213.12765,-1.0,4.94451,183
703,chr1,159891575,159891947,.,1000,.,212.94791,-1.0,4.94451,178
704,chr1,156910250,156910601,.,1000,.,212.85361,-1.0,4.94451,147
705,chr1,55022068,55022407,.,1000,.,212.5547,-1.0,4.94451,187
706,chr1,3483899,3484236,.,1000,.,212.51566,-1.0,4.94451,152
